"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.5439,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7005,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.9178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.145,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.3622,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.5597,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.7273,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.9575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.9958,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.0208,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.0905,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.2534,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.4796,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.7333,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.9836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.1868,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.2722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.1753,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",102.9889,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",102.8232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",102.7565,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",102.7641,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",102.8152,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",102.894,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",102.9791,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",103.0523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",103.1027,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",103.1421,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",103.184,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",103.2334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",103.2751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",103.283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.2375,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",103.1767,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",103.1533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",103.2065,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.2972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.373,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.3952,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.3813,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.3535,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.3226,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.2869,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.2331,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.1426,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.0158,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.8444,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.6201,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.3877,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2038,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.1034,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.0183,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.8471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.5117,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.0985,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.7214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.4621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.2753,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.89842,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.68397,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.4864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.33006,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.19514,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",99.0559,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.89748,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.73698,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.60468,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.52734,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.48331,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.45031,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.41996,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.40125,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.42133,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.51472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.67368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.90249,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.20612,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.50914,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.70646,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.71471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.62933,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.56866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.61164,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.7108,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.79697,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.82777,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.84916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.93501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1362,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.3654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.403,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.92831,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.70049,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.52032,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.41557,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.42454,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.52365,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.70705,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.97607,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2445,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.3943,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3323,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0239,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.99796,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.98743,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.97594,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0506,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1679,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2987,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2769,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2145,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1169,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0146,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.94283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.92538,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.92865,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.90836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.83597,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.74839,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.70232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.74368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.8355,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.93478,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0187,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1035,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2198,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5542,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.6439,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5876,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4445,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.28,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.99866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.8663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.7268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.59076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.47963,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.41399,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.37707,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.35087,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.32349,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.28587,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.22956,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.15485,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.09751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.11496,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.25497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.44961,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.61151,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.67552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.67301,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.63837,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.58199,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.49535,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.34834,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.11682,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.87057,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.70948,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.71447,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.81325,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.92297,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.99915,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.07362,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.20786,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.44806,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.72041,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.91577,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.94221,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.8545,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.70951,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.53584,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.3606,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.20599,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.08722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.99003,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.90076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.81504,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.73835,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.68324,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.65734,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.62995,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.55788,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.41284,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.25356,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.16405,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.20617,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.30239,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.34135,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.22931,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.99884,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.68459,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.31751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.00286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.90327,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.16955,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.6563,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.21675,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",94.1368,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",96.04221,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.4115,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.39481,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.15041,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.32388,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.14018,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.86767,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.36834,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.99382,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.90118,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.43941,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.28448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.44987,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",92.86858,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",91.74969,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",90.93654,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.59458,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.59402,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.80352,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.38145,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.24894,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.38799,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",95.0274,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.59517,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.34017,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.40112,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.2513,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",96.9808,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.69421,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.50596,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.35044,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.29237,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.52355,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.99404,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.17908,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.63879,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.74108,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",94.90562,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.4827,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.33806,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.5709,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.84874,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.16306,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.52541,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.84932,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.15907,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.24871,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.18571,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.18553,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.52891,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.08421,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.58184,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.14983,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.53794,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.86006,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.98362,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.09695,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.33484,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.65224,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.81313,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.63818,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.26052,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.99955,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.79354,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.62127,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.3123,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.93206,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.65643,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.16099,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.73335,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.55994,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.55792,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.4054,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.58085,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.37061,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.8458,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.3071,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",100.8607,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.3543,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",101.8761,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.266,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.474,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.5599,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.5917,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.6373,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.7869,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.8125,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.5809,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.2254,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.0398,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.9004,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.124,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.5135,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.8181,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",103.0769,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",103.2351,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",103.255,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",103.0785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.5971,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.945,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.4109,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.803,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.4151,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.1661,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.2907,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.528,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.8304,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",101.0743,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",101.0862,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.592,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.8469,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.36932,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.96001,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.70455,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.79736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.11284,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.5797,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.0079,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.4416,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.648,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.6756,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4006,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.93174,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.57674,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.52723,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.55154,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.70448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2097,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.8686,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.5233,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.9096,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.9564,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-10",102.1053,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.082,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.8691,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.4999,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.1922,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.0366,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.0483,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.2319,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.436,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.7914,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1346,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.3354,
