LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.4048,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.454,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-11,101.4628,
SVN,CCI,AMPLITUD,LTRENDIDX,M,1999-12,101.554,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-01,101.8496,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-02,101.9926,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-03,101.6581,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-04,101.4446,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-05,101.3994,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-06,101.3614,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-07,101.2965,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-08,101.1104,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.9709,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-10,101.1395,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-11,101.3999,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.406,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.3913,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-02,101.3221,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-03,101.2681,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-04,101.0835,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-05,100.6877,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-06,100.6047,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-07,100.3568,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-08,100.3234,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-09,100.4715,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-10,100.4856,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.4271,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.3003,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-01,99.91717,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-02,99.31489,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-03,98.91283,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-04,98.88734,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-05,99.28322,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-06,99.81297,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.0424,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.1529,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.1307,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.0761,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.4196,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2002-12,100.523,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-01,100.274,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-02,100.1762,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-03,100.2096,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-04,100.2837,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-05,100.3651,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-06,100.3396,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-07,100.027,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-08,99.88524,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.99848,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-10,100.1545,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100.0542,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2003-12,99.86652,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-01,99.74714,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-02,99.86465,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.2938,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.8013,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-05,101.3206,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-06,101.3158,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-07,101.1675,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-08,101.2738,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-09,101.7135,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-10,102.2371,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-11,102.247,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2004-12,102.4055,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-01,102.6873,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-02,102.9634,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-03,103.1069,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-04,103.2991,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-05,103.1098,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-06,102.5332,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-07,102.0152,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-08,101.7062,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-09,101.2681,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.7326,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.1638,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.3556,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-01,101.0421,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-02,101.3844,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-03,101.3192,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-04,101.3776,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-05,101.8139,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-06,102.3212,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-07,102.4666,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-08,102.2828,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-09,102.0902,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-10,101.9699,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.8918,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.8349,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-01,102.1241,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-02,102.5173,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-03,102.7248,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-04,102.661,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-05,102.8194,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-06,103.011,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-07,103.0467,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-08,102.4802,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-09,101.0577,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-10,99.86511,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.35911,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2007-12,98.84797,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-01,98.03109,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-02,97.96233,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.34612,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.31676,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-05,97.7667,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-06,97.44046,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-07,97.80499,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-08,98.50381,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-09,99.09079,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.55727,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-11,97.58775,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2008-12,96.5738,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-01,95.64694,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-02,95.27261,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-03,94.94827,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-04,94.86978,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,95.57738,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,96.61301,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,97.26617,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,97.83176,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,98.37541,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,98.39409,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,98.50114,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,98.53422,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,98.70794,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,98.77329,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,98.61913,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,98.30376,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,97.85369,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,97.54684,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,97.10275,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,96.82932,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,97.13013,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,97.84119,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,98.2208,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,98.20888,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,97.95042,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,97.41983,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,97.19618,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,97.24957,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,97.26165,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,97.25055,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,97.10661,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,96.92649,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,96.80178,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,96.93452,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.34203,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,97.78868,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,97.79843,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.3709,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,96.58408,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,95.4727,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,94.81509,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,94.2728,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,93.92039,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,93.39874,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,92.75197,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,92.88451,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,93.36538,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,94.03989,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,94.8395,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,95.4949,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,95.99615,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,95.90504,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,95.21037,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,94.77445,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,94.6052,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,94.71193,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,94.7901,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,94.79292,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,94.88547,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,95.28037,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,95.85455,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,96.368,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,96.92332,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,97.51684,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,98.16158,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,98.77831,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.29368,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.73417,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.2921,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.5299,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.2109,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.86942,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.70827,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.97262,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.6265,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,101.6056,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,102.2597,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,102.4414,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,102.2717,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,102.346,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,102.4826,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,102.3587,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.9881,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.392,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,100.2601,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.44993,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.01894,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,98.96937,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,98.93657,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.04604,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,99.39716,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,99.66291,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,99.9017,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.3238,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.6975,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.0248,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.4587,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,101.5562,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,101.5881,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,101.7314,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.8758,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.9325,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.0125,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.1446,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.4529,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.8962,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,103.2822,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,103.5677,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,103.8595,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,104.0005,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,104.117,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,104.1873,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-05,104.087,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-06,103.8411,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-07,103.3371,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.6675,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.085,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.9935,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.1744,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.362,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,102.6444,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.8236,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.7792,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.6444,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.6566,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,102.6785,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,102.638,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,102.3452,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.8878,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.3747,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,101.0388,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.9094,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.8579,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.2106,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.47768,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,96.06603,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,95.07485,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.31188,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,96.09204,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.96949,
SVN,CCI,AMPLITUD,LTRENDIDX,M,2020-09,97.57115,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-01,103.7169,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-02,102.9756,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-03,102.1815,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-04,101.3867,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-05,100.7634,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-06,100.4261,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-07,100.276,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-08,100.1442,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-09,99.94122,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-10,99.59486,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-11,99.05804,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1973-12,98.46072,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-01,98.06293,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-02,98.07362,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-03,98.26994,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-04,98.5705,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-05,98.83894,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-06,98.97269,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-07,99.02367,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-08,99.06458,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-09,99.1379,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-10,99.21498,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-11,99.31734,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1974-12,99.4396,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-01,99.64171,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-02,99.92669,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-03,100.2332,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-04,100.5396,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-05,100.7523,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-06,100.7886,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-07,100.7527,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-08,100.7054,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-09,100.6997,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-10,100.8283,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-11,101.2291,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1975-12,101.762,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-01,102.1919,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-02,102.4346,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-03,102.5155,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-04,102.522,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-05,102.5224,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-06,102.5595,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-07,102.65,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-08,102.7476,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-09,102.8469,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-10,102.8862,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-11,102.8426,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1976-12,102.6924,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-01,102.455,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-02,102.1488,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-03,101.8331,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-04,101.5261,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-05,101.3254,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-06,101.3257,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-07,101.4308,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-08,101.5474,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-09,101.6748,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-10,101.7886,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-11,101.9071,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1977-12,101.9784,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-01,101.9561,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-02,101.9225,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-03,101.9162,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-04,101.9664,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-05,102.0983,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-06,102.2834,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-07,102.5023,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-08,102.7538,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-09,103.0309,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-10,103.2641,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-11,103.4329,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1978-12,103.528,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-01,103.5764,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-02,103.5467,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-03,103.4952,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-04,103.401,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-05,103.2176,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-06,102.9669,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-07,102.728,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-08,102.4989,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-09,102.2405,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-10,101.9115,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-11,101.5315,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1979-12,101.1216,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-01,100.6947,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-02,100.4708,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-03,100.3311,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-04,100.2361,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-05,100.171,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-06,100.0462,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-07,99.95637,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-08,99.91697,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-09,99.7588,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-10,99.36222,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-11,98.81531,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1980-12,98.42122,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-01,98.07742,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-02,97.6698,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-03,97.22185,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-04,96.91304,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-05,96.74838,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-06,96.47797,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-07,96.15088,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-08,95.80172,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-09,95.77778,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-10,95.92047,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-11,95.97853,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1981-12,96.04914,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-01,96.13065,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-02,96.24657,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-03,96.55872,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-04,96.86198,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-05,97.05074,
DEU,CCI,AMPLITUD,LTRENDIDX,M,1982-06,97.01006,
