"","Date","EA19bci","g7bci","OECDbci","OECDEbci","CHNbci","GBRbci","JPNbci","RUSbci","USAbci","DEUbci","FRAbci","EA19cci","g7cci","OECDcci","OECDEcci","CHNcci","GBRcci","JPNcci","RUScci","USAcci","DEUcci","FRAcci","ffr","ffr1","ffr2","ffr3","ffr4","ffr5","ffr6","ffr7","ffr8","ffr9","ffr10","ffr11","ffr12","vix","vix1","vix2","vix3","vix4","vix5","vix6","vix7","vix8","vix9","vix10","vix11","vix12","cpi","cpipctchg","cpipctchg1","cpipctchg2","cpipctchg3","cpipctchg4","cpipctchg5","cpipctchg6","cpipctchg7","cpipctchg8","cpipctchg9","cpipctchg10","cpipctchg11","cpipctchg12","ppi","ppipctchg","ppipctchg1","ppipctchg2","ppipctchg3","ppipctchg4","ppipctchg5","ppipctchg6","ppipctchg7","ppipctchg8","ppipctchg9","ppipctchg10","ppipctchg11","ppipctchg12","dji","djipctchg","djipctchg1","djipctchg2","djipctchg3","djipctchg4","djipctchg5","djipctchg6","djipctchg7","djipctchg8","djipctchg9","djipctchg10","djipctchg11","djipctchg12","ftse","ftsepctchg","ftsepctchg1","ftsepctchg2","ftsepctchg3","ftsepctchg4","ftsepctchg5","ftsepctchg6","ftsepctchg7","ftsepctchg8","ftsepctchg9","ftsepctchg10","ftsepctchg11","ftsepctchg12","snp","snppctchg","snppctchg1","snppctchg2","snppctchg3","snppctchg4","snppctchg5","snppctchg6","snppctchg7","snppctchg8","snppctchg9","snppctchg10","snppctchg11","snppctchg12","nasdaq","nasdaqvol","nasdaqpctchg","nasdaqpctchg1","nasdaqpctchg2","nasdaqpctchg3","nasdaqpctchg4","nasdaqpctchg5","nasdaqpctchg6","nasdaqpctchg7","nasdaqpctchg8","nasdaqpctchg9","nasdaqpctchg10","nasdaqpctchg11","nasdaqpctchg12"
"218",Mar 2018,102.3784,101.5716,101.3802,101.776,99.3356,101.6756,101.6081,101.448,101.3243,102.5065,101.8625,101.7245,101.28,101.0528,101.153,104.5305,100.6,100.5021,101.358,101.6119,101.9428,100.4609,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,1.15,1.04,0.91,0.9,0.79,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,10.2645,10.5136363636364,10.8622727272727,13.1363157894737,11.8978260869565,249.413,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,0.000610208085052363,0.00103719980649875,-0.000540855042653816,0.00138272861181428,-0.00125805235464778,199.3,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,-0.000516528925619805,0.00414937759336091,-0.00103626943005175,0.00783289817232376,-0.000521920668058425,24103.109375,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,0.0253628873293485,0.0162304794288964,0.00325400984796637,0.0134194502873282,-0.00716018695366371,7056.600098,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,0.00810915303768988,-0.027566463430851,0.0438790241813662,-0.0162503928214967,0.00819175603750201,2640.870117,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,0.0193488261180306,0.00481377509085544,0.0115762513913414,0.00909120854931821,-0.00038919718808454,7063.450195,48355130000,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933,0.0338250799844891,-0.00937322099671139,0.0249536859054495,0.0229830174571232,0.0148143820679723
"219",Apr 2018,102.3243,101.4927,101.3179,101.7146,99.52773,101.6373,101.5839,101.7009,101.1986,102.4335,101.9268,101.6231,101.2247,101.0243,101.1009,104.3709,100.642,100.4528,101.3376,101.5589,101.8078,100.2477,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,1.15,1.04,0.91,0.9,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,10.2645,10.5136363636364,10.8622727272727,13.1363157894737,249.957,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,0.000610208085052363,0.00103719980649875,-0.000540855042653816,0.00138272861181428,200.3,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,-0.000516528925619805,0.00414937759336091,-0.00103626943005175,0.00783289817232376,24163.150391,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,0.0253628873293485,0.0162304794288964,0.00325400984796637,0.0134194502873282,7509.299805,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,0.00810915303768988,-0.027566463430851,0.0438790241813662,-0.0162503928214967,2648.050049,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,0.0193488261180306,0.00481377509085544,0.0115762513913414,0.00909120854931821,7066.27002,42932190000,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933,0.0338250799844891,-0.00937322099671139,0.0249536859054495,0.0229830174571232
"220",May 2018,102.2788,101.5052,101.3159,101.6924,99.65765,101.7265,101.5607,101.7851,101.2437,102.3902,102.0108,101.5542,101.1607,101.0068,101.0663,104.0028,100.7504,100.4142,101.1396,101.4694,101.6844,100.0417,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,1.15,1.04,0.91,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,10.2645,10.5136363636364,10.8622727272727,250.64,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,0.000610208085052363,0.00103719980649875,-0.000540855042653816,203.2,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,-0.000516528925619805,0.00414937759336091,-0.00103626943005175,24415.839844,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,0.0253628873293485,0.0162304794288964,0.00325400984796637,7678.200195,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,0.00810915303768988,-0.027566463430851,0.0438790241813662,2705.27002,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,0.0193488261180306,0.00481377509085544,0.0115762513913414,7442.120117,45405220000,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933,0.0338250799844891,-0.00937322099671139,0.0249536859054495
"221",Jun 2018,102.2245,101.5529,101.3145,101.628,99.60248,101.9043,101.5388,101.7325,101.3553,102.3442,102.0758,101.5261,101.1129,101.0163,101.0437,103.4214,100.7867,100.3736,100.7021,101.409,101.5893,99.85595,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,1.15,1.04,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,10.2645,10.5136363636364,251.176,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,0.000610208085052363,0.00103719980649875,204.2,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,-0.000516528925619805,0.00414937759336091,24271.410156,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,0.0253628873293485,0.0162304794288964,7636.899902,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,0.00810915303768988,-0.027566463430851,2718.370117,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,0.0193488261180306,0.00481377509085544,7510.299805,48305960000,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933,0.0338250799844891,-0.00937322099671139
"222",Jul 2018,102.1193,101.562,101.2792,101.5018,99.45607,102.0373,101.519,101.7209,101.4153,102.2694,101.9717,101.5081,101.0895,101.0409,101.0003,103.1218,100.858,100.3307,100.1462,101.3762,101.5534,99.73464,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,1.15,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,10.2645,251.482,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,0.000610208085052363,204.3,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,-0.000516528925619805,25415.189453,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,0.0253628873293485,7748.799805,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,0.00810915303768988,2816.290039,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,0.0193488261180306,7671.790039,38678490000,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933,0.0338250799844891
"223",Aug 2018,102.0203,101.5847,101.2361,101.3042,99.27137,102.0444,101.5032,101.5374,101.5151,102.204,101.7479,101.4582,101.0742,100.9971,100.8383,102.964,100.7867,100.2819,99.60751,101.3879,101.6197,99.51421,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,1.16,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,11.975652173913,251.905,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,0.00399463016928064,203.4,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,0.00155038759689928,25964.820313,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,0.00260290337981317,7432.399902,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,0.00794900949538794,2901.52002,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,0.000546432811085681,8109.540039,45900880000,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987,0.0126872266931933
"224",Sep 2018,101.9101,101.4989,101.1112,101.0713,98.97221,101.9183,101.4944,101.3237,101.427,102.0975,101.4626,101.3688,101.0764,100.925,100.6069,103.0209,100.6229,100.2355,99.18597,101.4747,101.6842,99.18355,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,1.15,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,10.438,252.261,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,0.00465137135961905,203.6,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,0.00515995872033024,26458.310547,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,0.020821403362531,7510.200195,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,-0.00777868439125901,2913.97998,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,0.0193029785332437,8046.350098,44545790000,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741,0.0104687140658987
"225",Oct 2018,101.778,101.3441,100.961,100.9046,98.61617,101.803,101.4909,101.2808,101.2181,101.9364,101.2444,101.2614,101.0162,100.8249,100.4141,103.3702,100.446,100.1758,98.87938,101.4562,101.6831,98.89198,2.19,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,1.15,19.3521739130435,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,10.1254545454545,252.777,0.00204550049353642,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,0.000507212562640752,204.6,0.00491159135559921,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,0.00051334702258724,25115.759766,-0.050742120462118,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,0.0433897117471431,7128.100098,-0.0508774848977245,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,0.016316771943057,2711.73999,-0.0694033560244295,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,0.0221881353303496,7305.899902,61400960000,-0.0920231144533527,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678,0.0356698567095741
"226",Nov 2018,101.625,101.1837,100.8444,100.8557,98.30271,101.8098,101.4746,101.299,101.004,101.7547,101.1361,101.0836,100.8774,100.7103,100.2514,103.965,100.2148,100.1099,98.70171,101.3425,101.625,98.48306,2.2,2.19,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,1.16,19.3890476190476,19.3521739130435,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,10.5404761904762,252.662,-0.000454946454780224,0.00204550049353642,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,0.00309445593543418,202.3,-0.0112414467253176,0.00491159135559921,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,0.00513083632632119,25538.460938,0.016830116864401,-0.050742120462118,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,0.0382897795479788,6980.200195,-0.0207488532661736,-0.0508774848977245,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,-0.0222070839604043,2760.169922,0.0178593567888491,-0.0694033560244295,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,0.00372004301033664,7330.540039,48560650000,0.00337263544950226,-0.0920231144533527,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816,0.0217460569106678
"227",Dec 2018,101.3863,100.9468,100.6745,100.7693,98.05997,101.8096,101.4147,101.535,100.6892,101.5316,100.9375,100.8997,100.7089,100.6137,100.1076,104.5034,99.9446,100.0145,98.68701,101.1651,101.5342,98.23772,2.27,2.2,2.19,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,1.3,24.9531578947368,19.3890476190476,19.3521739130435,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,10.2645,252.653,-3.56207106728141e-05,-0.000454946454780224,0.00204550049353642,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,0.00207816991667109,201,-0.00642609985170544,-0.0112414467253176,0.00491159135559921,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,0.00204185809086271,23327.460938,-0.086575303240382,0.016830116864401,-0.050742120462118,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,0.0184107060584815,6728.100098,-0.0361164565424044,-0.0207488532661736,-0.0508774848977245,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,0.0492854355152169,2506.850098,-0.0917768945965639,0.0178593567888491,-0.0694033560244295,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,0.0343425573644229,6635.279785,48808340000,-0.0948443430226247,0.00337263544950226,-0.0920231144533527,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919,0.00427990245517816
"228",Jan 2019,101.1199,100.7638,100.538,100.6011,98.00169,101.5663,101.2836,101.6269,100.5378,101.3136,100.6897,100.8476,100.5715,100.5602,100.0595,104.9292,99.69175,99.87418,98.76416,100.9528,101.4888,98.48636,2.4,2.27,2.2,2.19,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,1.41,19.572380952381,24.9531578947368,19.3890476190476,19.3521739130435,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,11.062380952381,252.55,-0.00040767376599518,-3.56207106728141e-05,-0.000454946454780224,0.00204550049353642,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,0.00390967007871789,199.1,-0.00945273631840799,-0.00642609985170544,-0.0112414467253176,0.00491159135559921,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,0.00815078960774322,24999.669922,0.0716841403547697,-0.086575303240382,0.016830116864401,-0.050742120462118,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,0.0578565942342362,6968.899902,0.0357901637152486,-0.0361164565424044,-0.0207488532661736,-0.0508774848977245,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,-0.0200577162401798,2704.100098,0.0786844016550367,-0.0917768945965639,0.0178593567888491,-0.0694033560244295,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,0.0561787044441331,7281.740234,49199040000,0.0974277603879518,-0.0948443430226247,0.00337263544950226,-0.0920231144533527,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837,0.0736000476456919
"229",Feb 2019,100.8771,100.5755,100.4075,100.4382,98.10083,101.2438,101.1172,101.4938,100.3728,101.066,100.4648,100.8847,100.597,100.6266,100.0985,105.2217,99.57712,99.72019,98.87253,101.0091,101.4784,98.89793,2.4,2.4,2.27,2.2,2.19,1.95,1.91,1.91,1.82,1.7,1.69,1.51,1.42,15.2347368421053,19.572380952381,24.9531578947368,19.3890476190476,19.3521739130435,12.9105263157895,12.5469565217391,13.147619047619,13.6780952380952,14.1245454545455,18.267619047619,19.0238095238095,22.4647368421053,253.181,0.00249851514551574,-0.00040767376599518,-3.56207106728141e-05,-0.000454946454780224,0.00204550049353642,0.00141323117842041,0.00168202893248822,0.00121826926139445,0.0021385253750399,0.00273246998483736,0.00218112127274834,-0.000248521895981495,0.00264854350202556,199.2,0.000502260170768429,-0.00945273631840799,-0.00642609985170544,-0.0112414467253176,0.00491159135559921,0.000983284169124821,-0.00440528634361236,0.000489715964740562,0.00492125984251968,0.0144782825761357,0.00501756146512795,0,0.00707427993936334,25916,0.0366536870630287,0.0716841403547697,-0.086575303240382,0.016830116864401,-0.050742120462118,0.0190061101155752,0.0216260776263906,0.0471245506399738,-0.00591540937861652,0.0104576368938265,0.00249100707572088,-0.0370003784738343,-0.0428381457168278,7074.700195,0.0151817782559392,0.0357901637152486,-0.0361164565424044,-0.0207488532661736,-0.0508774848977245,0.0104677216008069,-0.0408321173552373,0.0146525297484513,-0.00537890286149282,0.0224921623035399,0.0641526656907064,-0.0242397995513628,-0.0400472804602536,2784.48999,0.0297288891263522,0.0786844016550367,-0.0917768945965639,0.0178593567888491,-0.0694033560244295,0.0042942871026615,0.0302632114660545,0.0360215562213672,0.0048424360241866,0.0216083419652919,0.00271877513164348,-0.0268844986248251,-0.0389473720618969,7532.529785,42304540000,0.0344408812922232,0.0974277603879518,-0.0948443430226247,0.00337263544950226,-0.0920231144533527,-0.00779204994316701,0.0570596950352749,0.0215025016567898,0.00916132592972488,0.0531893199575185,0.000399213546093331,-0.0288133218216828,-0.0186832069132837
